Unnamed: 0,Timestamp,Demand,Solar_Gen,Grid_Buy_Price,Grid_Sell_Price
430,2025-01-18 22:00:00,950.16,0.0,5.0,3.0
431,2025-01-18 23:00:00,1040.94,0.0,5.0,3.0
432,2025-01-19 00:00:00,1026.47,0.0,5.0,3.0
433,2025-01-19 01:00:00,970.05,0.0,5.0,3.0
434,2025-01-19 02:00:00,912.2,0.0,5.0,3.0
435,2025-01-19 03:00:00,1030.0,0.0,5.0,3.0
436,2025-01-19 04:00:00,1159.02,0.0,5.0,3.0
437,2025-01-19 05:00:00,1076.18,0.0,5.0,3.0
438,2025-01-19 06:00:00,1572.98,0.0,5.0,3.0
439,2025-01-19 07:00:00,1482.65,894.06,5.0,3.0
440,2025-01-19 08:00:00,1755.74,1660.79,5.0,3.0
441,2025-01-19 09:00:00,1513.08,1280.01,5.0,3.0
442,2025-01-19 10:00:00,1279.61,2185.05,5.0,3.0
443,2025-01-19 11:00:00,1052.24,1690.55,5.0,3.0
444,2025-01-19 12:00:00,929.76,1847.83,5.0,3.0
445,2025-01-19 13:00:00,1053.35,1909.0,5.0,3.0
446,2025-01-19 14:00:00,953.29,1684.19,5.0,3.0
447,2025-01-19 15:00:00,1036.8,1774.03,5.0,3.0
448,2025-01-19 16:00:00,1508.95,1580.1,5.0,3.0
449,2025-01-19 17:00:00,1638.07,888.53,12.0,3.0
450,2025-01-19 18:00:00,1652.31,0.0,12.0,3.0
451,2025-01-19 19:00:00,1664.15,0.0,12.0,3.0
452,2025-01-19 20:00:00,1747.84,0.0,12.0,3.0
453,2025-01-19 21:00:00,1129.86,0.0,12.0,3.0
454,2025-01-19 22:00:00,1136.14,0.0,5.0,3.0
455,2025-01-19 23:00:00,991.62,0.0,5.0,3.0
456,2025-01-20 00:00:00,1159.26,0.0,5.0,3.0
457,2025-01-20 01:00:00,1074.52,0.0,5.0,3.0
458,2025-01-20 02:00:00,1073.44,0.0,5.0,3.0
459,2025-01-20 03:00:00,1048.38,0.0,5.0,3.0
460,2025-01-20 04:00:00,1282.01,0.0,5.0,3.0
461,2025-01-20 05:00:00,1266.4,0.0,5.0,3.0
462,2025-01-20 06:00:00,1888.68,0.0,5.0,3.0
463,2025-01-20 07:00:00,1764.87,813.0,5.0,3.0
464,2025-01-20 08:00:00,1565.88,1626.88,5.0,3.0
465,2025-01-20 09:00:00,1492.81,1873.61,5.0,3.0
466,2025-01-20 10:00:00,1521.77,2268.36,5.0,3.0
467,2025-01-20 11:00:00,1006.01,1952.86,5.0,3.0
468,2025-01-20 12:00:00,1064.31,1866.02,5.0,3.0
469,2025-01-20 13:00:00,1080.09,1686.4,5.0,3.0
470,2025-01-20 14:00:00,1197.72,1895.52,5.0,3.0
471,2025-01-20 15:00:00,1093.75,2377.08,5.0,3.0
472,2025-01-20 16:00:00,1436.55,1118.68,5.0,3.0
473,2025-01-20 17:00:00,1958.89,870.99,12.0,3.0
474,2025-01-20 18:00:00,1958.73,0.0,12.0,3.0
475,2025-01-20 19:00:00,1887.6,0.0,12.0,3.0
476,2025-01-20 20:00:00,1927.8,0.0,12.0,3.0
477,2025-01-20 21:00:00,1000.69,0.0,12.0,3.0
478,2025-01-20 22:00:00,1298.01,0.0,5.0,3.0
479,2025-01-20 23:00:00,1084.27,0.0,5.0,3.0
480,2025-01-21 00:00:00,1018.62,0.0,5.0,3.0
481,2025-01-21 01:00:00,1137.48,0.0,5.0,3.0
482,2025-01-21 02:00:00,1038.71,0.0,5.0,3.0
483,2025-01-21 03:00:00,1045.7,0.0,5.0,3.0
484,2025-01-21 04:00:00,1189.68,0.0,5.0,3.0
485,2025-01-21 05:00:00,1117.88,0.0,5.0,3.0
486,2025-01-21 06:00:00,1960.93,0.0,5.0,3.0
487,2025-01-21 07:00:00,1730.55,843.27,5.0,3.0
488,2025-01-21 08:00:00,1736.39,1447.57,5.0,3.0
489,2025-01-21 09:00:00,1370.89,2180.7,5.0,3.0
490,2025-01-21 10:00:00,1316.1,2609.32,5.0,3.0
491,2025-01-21 11:00:00,1149.92,2456.24,5.0,3.0
492,2025-01-21 12:00:00,1132.0,2252.45,5.0,3.0
493,2025-01-21 13:00:00,1073.27,1809.65,5.0,3.0
494,2025-01-21 14:00:00,1112.36,2423.19,5.0,3.0
495,2025-01-21 15:00:00,1181.42,2416.15,5.0,3.0
496,2025-01-21 16:00:00,1436.94,1480.01,5.0,3.0
497,2025-01-21 17:00:00,1825.16,764.26,12.0,3.0
498,2025-01-21 18:00:00,1931.1,0.0,12.0,3.0
499,2025-01-21 19:00:00,1865.31,0.0,12.0,3.0
500,2025-01-21 20:00:00,1839.56,0.0,12.0,3.0
501,2025-01-21 21:00:00,1233.45,0.0,12.0,3.0
502,2025-01-21 22:00:00,1258.19,0.0,5.0,3.0
503,2025-01-21 23:00:00,1074.0,0.0,5.0,3.0
504,2025-01-22 00:00:00,1200.35,0.0,5.0,3.0
505,2025-01-22 01:00:00,1038.81,0.0,5.0,3.0
506,2025-01-22 02:00:00,1082.55,0.0,5.0,3.0
507,2025-01-22 03:00:00,1041.6,0.0,5.0,3.0
508,2025-01-22 04:00:00,1085.06,0.0,5.0,3.0
509,2025-01-22 05:00:00,1202.42,0.0,5.0,3.0
510,2025-01-22 06:00:00,1955.16,0.0,5.0,3.0
511,2025-01-22 07:00:00,1850.7,845.17,5.0,3.0
512,2025-01-22 08:00:00,1627.55,1440.16,5.0,3.0
513,2025-01-22 09:00:00,1690.45,2108.44,5.0,3.0
514,2025-01-22 10:00:00,1309.29,2600.06,5.0,3.0
515,2025-01-22 11:00:00,1122.05,2246.15,5.0,3.0
516,2025-01-22 12:00:00,1170.8,2124.48,5.0,3.0
517,2025-01-22 13:00:00,1097.96,1856.18,5.0,3.0
518,2025-01-22 14:00:00,1048.84,1644.03,5.0,3.0
519,2025-01-22 15:00:00,1168.66,2491.37,5.0,3.0
520,2025-01-22 16:00:00,1605.87,1493.54,5.0,3.0
521,2025-01-22 17:00:00,1891.29,851.55,12.0,3.0
522,2025-01-22 18:00:00,1857.86,0.0,12.0,3.0
523,2025-01-22 19:00:00,1882.0,0.0,12.0,3.0
524,2025-01-22 20:00:00,1843.77,0.0,12.0,3.0
525,2025-01-22 21:00:00,1244.82,0.0,12.0,3.0
526,2025-01-22 22:00:00,1258.17,0.0,5.0,3.0
527,2025-01-22 23:00:00,1050.31,0.0,5.0,3.0
528,2025-01-23 00:00:00,1002.25,0.0,5.0,3.0
529,2025-01-23 01:00:00,1100.84,0.0,5.0,3.0
530,2025-01-23 02:00:00,1239.25,0.0,5.0,3.0
531,2025-01-23 03:00:00,1251.75,0.0,5.0,3.0
532,2025-01-23 04:00:00,1041.5,0.0,5.0,3.0
533,2025-01-23 05:00:00,1232.3,0.0,5.0,3.0
534,2025-01-23 06:00:00,1557.85,0.0,5.0,3.0
535,2025-01-23 07:00:00,1596.3,652.11,5.0,3.0
536,2025-01-23 08:00:00,1809.83,1660.28,5.0,3.0
537,2025-01-23 09:00:00,1327.86,2014.58,5.0,3.0
538,2025-01-23 10:00:00,1408.25,2487.18,5.0,3.0
539,2025-01-23 11:00:00,1022.37,1859.74,5.0,3.0
540,2025-01-23 12:00:00,1084.7,1780.7,5.0,3.0
541,2025-01-23 13:00:00,1137.23,1949.41,5.0,3.0
542,2025-01-23 14:00:00,1199.88,2286.32,5.0,3.0
543,2025-01-23 15:00:00,1145.57,1860.11,5.0,3.0
544,2025-01-23 16:00:00,1484.48,1350.48,5.0,3.0
545,2025-01-23 17:00:00,1934.45,877.7,12.0,3.0
546,2025-01-23 18:00:00,1966.42,0.0,12.0,3.0
547,2025-01-23 19:00:00,1864.31,0.0,12.0,3.0
548,2025-01-23 20:00:00,1949.76,0.0,12.0,3.0
549,2025-01-23 21:00:00,1240.42,0.0,12.0,3.0
550,2025-01-23 22:00:00,1147.38,0.0,5.0,3.0
551,2025-01-23 23:00:00,1267.91,0.0,5.0,3.0
552,2025-01-24 00:00:00,1043.17,0.0,5.0,3.0
553,2025-01-24 01:00:00,1263.72,0.0,5.0,3.0
554,2025-01-24 02:00:00,1028.83,0.0,5.0,3.0
555,2025-01-24 03:00:00,1046.06,0.0,5.0,3.0
556,2025-01-24 04:00:00,1160.15,0.0,5.0,3.0
557,2025-01-24 05:00:00,1020.26,0.0,5.0,3.0
558,2025-01-24 06:00:00,1526.4,0.0,5.0,3.0
559,2025-01-24 07:00:00,1887.31,757.29,5.0,3.0
560,2025-01-24 08:00:00,1911.56,955.73,5.0,3.0
561,2025-01-24 09:00:00,1644.32,2042.53,5.0,3.0
562,2025-01-24 10:00:00,1627.68,1859.31,5.0,3.0
563,2025-01-24 11:00:00,1147.56,2409.45,5.0,3.0
564,2025-01-24 12:00:00,1100.84,2235.77,5.0,3.0
565,2025-01-24 13:00:00,1073.58,2151.05,5.0,3.0
566,2025-01-24 14:00:00,1150.3,2073.38,5.0,3.0
567,2025-01-24 15:00:00,1035.26,2007.49,5.0,3.0
568,2025-01-24 16:00:00,1459.4,1379.08,5.0,3.0
569,2025-01-24 17:00:00,1930.71,805.36,12.0,3.0
570,2025-01-24 18:00:00,1975.02,0.0,12.0,3.0
571,2025-01-24 19:00:00,1838.46,0.0,12.0,3.0
572,2025-01-24 20:00:00,1844.16,0.0,12.0,3.0
573,2025-01-24 21:00:00,1196.82,0.0,12.0,3.0
574,2025-01-24 22:00:00,1086.73,0.0,5.0,3.0
575,2025-01-24 23:00:00,1220.42,0.0,5.0,3.0
576,2025-01-25 00:00:00,1052.93,0.0,5.0,3.0
577,2025-01-25 01:00:00,1048.75,0.0,5.0,3.0
578,2025-01-25 02:00:00,1123.71,0.0,5.0,3.0
579,2025-01-25 03:00:00,1091.84,0.0,5.0,3.0
580,2025-01-25 04:00:00,907.18,0.0,5.0,3.0
581,2025-01-25 05:00:00,913.35,0.0,5.0,3.0
582,2025-01-25 06:00:00,1620.7,0.0,5.0,3.0
583,2025-01-25 07:00:00,1538.4,884.88,5.0,3.0
584,2025-01-25 08:00:00,1602.55,1423.56,5.0,3.0
585,2025-01-25 09:00:00,1357.89,2053.84,5.0,3.0
586,2025-01-25 10:00:00,1413.59,1334.76,5.0,3.0
587,2025-01-25 11:00:00,938.21,1790.92,5.0,3.0
588,2025-01-25 12:00:00,930.95,1819.91,5.0,3.0
589,2025-01-25 13:00:00,985.7,1536.82,5.0,3.0
590,2025-01-25 14:00:00,938.73,1681.33,5.0,3.0
591,2025-01-25 15:00:00,1022.31,1563.24,5.0,3.0
592,2025-01-25 16:00:00,1244.51,1392.05,5.0,3.0
593,2025-01-25 17:00:00,1644.24,792.07,12.0,3.0
594,2025-01-25 18:00:00,1684.94,0.0,12.0,3.0
595,2025-01-25 19:00:00,1667.67,0.0,12.0,3.0
596,2025-01-25 20:00:00,1729.89,0.0,12.0,3.0
597,2025-01-25 21:00:00,955.46,0.0,12.0,3.0
598,2025-01-25 22:00:00,1139.86,0.0,5.0,3.0
599,2025-01-25 23:00:00,1151.01,0.0,5.0,3.0
600,2025-01-26 00:00:00,926.95,0.0,5.0,3.0
601,2025-01-26 01:00:00,929.0,0.0,5.0,3.0
602,2025-01-26 02:00:00,931.14,0.0,5.0,3.0
603,2025-01-26 03:00:00,1067.28,0.0,5.0,3.0
604,2025-01-26 04:00:00,932.93,0.0,5.0,3.0
605,2025-01-26 05:00:00,1130.14,0.0,5.0,3.0
606,2025-01-26 06:00:00,1689.42,0.0,5.0,3.0
607,2025-01-26 07:00:00,1798.5,642.25,5.0,3.0
608,2025-01-26 08:00:00,1495.77,1525.62,5.0,3.0
609,2025-01-26 09:00:00,1460.23,2225.96,5.0,3.0
610,2025-01-26 10:00:00,1349.51,2651.14,5.0,3.0
611,2025-01-26 11:00:00,968.53,1787.71,5.0,3.0
612,2025-01-26 12:00:00,923.05,1597.71,5.0,3.0
613,2025-01-26 13:00:00,918.59,1470.82,5.0,3.0
614,2025-01-26 14:00:00,964.56,1516.66,5.0,3.0
615,2025-01-26 15:00:00,1013.97,1938.05,5.0,3.0
616,2025-01-26 16:00:00,1310.94,1483.69,5.0,3.0
617,2025-01-26 17:00:00,1722.23,854.1,12.0,3.0
618,2025-01-26 18:00:00,1719.79,0.0,12.0,3.0
619,2025-01-26 19:00:00,1688.15,0.0,12.0,3.0
620,2025-01-26 20:00:00,1637.04,0.0,12.0,3.0
621,2025-01-26 21:00:00,944.84,0.0,12.0,3.0
622,2025-01-26 22:00:00,1095.24,0.0,5.0,3.0
623,2025-01-26 23:00:00,1005.06,0.0,5.0,3.0
624,2025-01-27 00:00:00,1064.36,0.0,5.0,3.0
625,2025-01-27 01:00:00,1168.8,0.0,5.0,3.0
626,2025-01-27 02:00:00,1226.66,0.0,5.0,3.0
627,2025-01-27 03:00:00,1077.23,0.0,5.0,3.0
628,2025-01-27 04:00:00,1248.04,0.0,5.0,3.0
629,2025-01-27 05:00:00,1278.25,0.0,5.0,3.0
630,2025-01-27 06:00:00,1798.7,0.0,5.0,3.0
631,2025-01-27 07:00:00,1972.76,902.71,5.0,3.0
632,2025-01-27 08:00:00,1789.49,865.45,5.0,3.0
633,2025-01-27 09:00:00,1572.17,1811.94,5.0,3.0
634,2025-01-27 10:00:00,1597.38,2398.09,5.0,3.0
635,2025-01-27 11:00:00,1093.15,1770.26,5.0,3.0
636,2025-01-27 12:00:00,1066.14,2289.63,5.0,3.0
637,2025-01-27 13:00:00,1113.02,2122.24,5.0,3.0
638,2025-01-27 14:00:00,1154.98,2012.91,5.0,3.0
639,2025-01-27 15:00:00,1193.08,2283.13,5.0,3.0
640,2025-01-27 16:00:00,1375.04,1626.05,5.0,3.0
641,2025-01-27 17:00:00,1874.89,830.02,12.0,3.0
642,2025-01-27 18:00:00,1896.35,0.0,12.0,3.0
643,2025-01-27 19:00:00,1921.44,0.0,12.0,3.0
644,2025-01-27 20:00:00,1885.0,0.0,12.0,3.0
645,2025-01-27 21:00:00,1111.0,0.0,12.0,3.0
646,2025-01-27 22:00:00,1125.29,0.0,5.0,3.0
647,2025-01-27 23:00:00,1035.52,0.0,5.0,3.0
648,2025-01-28 00:00:00,1238.43,0.0,5.0,3.0
649,2025-01-28 01:00:00,1251.32,0.0,5.0,3.0
650,2025-01-28 02:00:00,1085.32,0.0,5.0,3.0
651,2025-01-28 03:00:00,1091.14,0.0,5.0,3.0
652,2025-01-28 04:00:00,1262.3,0.0,5.0,3.0
653,2025-01-28 05:00:00,1007.19,0.0,5.0,3.0
654,2025-01-28 06:00:00,1760.23,0.0,5.0,3.0
655,2025-01-28 07:00:00,1581.7,802.4,5.0,3.0
656,2025-01-28 08:00:00,1809.36,1218.1,5.0,3.0
657,2025-01-28 09:00:00,1508.9,1862.83,5.0,3.0
658,2025-01-28 10:00:00,1375.39,2184.96,5.0,3.0
659,2025-01-28 11:00:00,1189.46,1803.18,5.0,3.0
660,2025-01-28 12:00:00,1194.88,2594.07,5.0,3.0
661,2025-01-28 13:00:00,1174.28,2157.87,5.0,3.0
662,2025-01-28 14:00:00,1086.22,2224.49,5.0,3.0
663,2025-01-28 15:00:00,1198.71,1867.48,5.0,3.0
664,2025-01-28 16:00:00,1582.32,1634.33,5.0,3.0
665,2025-01-28 17:00:00,1809.02,886.88,12.0,3.0
666,2025-01-28 18:00:00,1823.5,0.0,12.0,3.0
667,2025-01-28 19:00:00,1831.15,0.0,12.0,3.0
668,2025-01-28 20:00:00,1906.98,0.0,12.0,3.0
669,2025-01-28 21:00:00,1274.72,0.0,12.0,3.0
670,2025-01-28 22:00:00,1170.23,0.0,5.0,3.0
671,2025-01-28 23:00:00,1119.17,0.0,5.0,3.0
672,2025-01-29 00:00:00,1133.5,0.0,5.0,3.0
673,2025-01-29 01:00:00,1018.94,0.0,5.0,3.0
674,2025-01-29 02:00:00,1290.63,0.0,5.0,3.0
675,2025-01-29 03:00:00,1093.2,0.0,5.0,3.0
676,2025-01-29 04:00:00,1056.81,0.0,5.0,3.0
677,2025-01-29 05:00:00,1085.81,0.0,5.0,3.0
678,2025-01-29 06:00:00,1982.19,0.0,5.0,3.0
679,2025-01-29 07:00:00,1853.92,912.25,5.0,3.0
680,2025-01-29 08:00:00,1921.08,1375.65,5.0,3.0
681,2025-01-29 09:00:00,1618.32,2044.58,5.0,3.0
682,2025-01-29 10:00:00,1659.57,2509.25,5.0,3.0
683,2025-01-29 11:00:00,1096.59,2018.45,5.0,3.0
684,2025-01-29 12:00:00,1072.32,1976.82,5.0,3.0
685,2025-01-29 13:00:00,1015.49,2189.88,5.0,3.0
686,2025-01-29 14:00:00,1186.14,2253.91,5.0,3.0
687,2025-01-29 15:00:00,1031.5,1889.13,5.0,3.0
688,2025-01-29 16:00:00,1387.48,1645.39,5.0,3.0
689,2025-01-29 17:00:00,1995.44,742.34,12.0,3.0
690,2025-01-29 18:00:00,1830.72,0.0,12.0,3.0
691,2025-01-29 19:00:00,1913.71,0.0,12.0,3.0
692,2025-01-29 20:00:00,1982.49,0.0,12.0,3.0
693,2025-01-29 21:00:00,1161.17,0.0,12.0,3.0
694,2025-01-29 22:00:00,1187.8,0.0,5.0,3.0
695,2025-01-29 23:00:00,1060.56,0.0,5.0,3.0
696,2025-01-30 00:00:00,1240.18,0.0,5.0,3.0
697,2025-01-30 01:00:00,1185.34,0.0,5.0,3.0
698,2025-01-30 02:00:00,1259.24,0.0,5.0,3.0
699,2025-01-30 03:00:00,1284.65,0.0,5.0,3.0
700,2025-01-30 04:00:00,1104.37,0.0,5.0,3.0
701,2025-01-30 05:00:00,1027.17,0.0,5.0,3.0
702,2025-01-30 06:00:00,1612.96,0.0,5.0,3.0
703,2025-01-30 07:00:00,1689.15,832.43,5.0,3.0
704,2025-01-30 08:00:00,1591.4,1551.06,5.0,3.0
705,2025-01-30 09:00:00,1569.14,1902.89,5.0,3.0
706,2025-01-30 10:00:00,1588.76,2582.23,5.0,3.0
707,2025-01-30 11:00:00,1037.58,1750.28,5.0,3.0
708,2025-01-30 12:00:00,1103.91,1912.08,5.0,3.0
709,2025-01-30 13:00:00,1198.96,2235.43,5.0,3.0
710,2025-01-30 14:00:00,1084.35,1959.68,5.0,3.0
711,2025-01-30 15:00:00,1045.59,1584.2,5.0,3.0
712,2025-01-30 16:00:00,1692.55,1632.25,5.0,3.0
713,2025-01-30 17:00:00,1895.11,835.17,12.0,3.0
714,2025-01-30 18:00:00,1929.64,0.0,12.0,3.0
715,2025-01-30 19:00:00,1927.59,0.0,12.0,3.0
716,2025-01-30 20:00:00,1971.25,0.0,12.0,3.0
717,2025-01-30 21:00:00,1189.32,0.0,12.0,3.0
718,2025-01-30 22:00:00,1104.3,0.0,5.0,3.0
719,2025-01-30 23:00:00,1198.76,0.0,5.0,3.0
720,2025-01-31 00:00:00,1201.56,0.0,5.0,3.0
721,2025-01-31 01:00:00,1288.18,0.0,5.0,3.0
722,2025-01-31 02:00:00,1111.27,0.0,5.0,3.0
723,2025-01-31 03:00:00,1127.52,0.0,5.0,3.0
724,2025-01-31 04:00:00,1243.64,0.0,5.0,3.0
725,2025-01-31 05:00:00,1151.73,0.0,5.0,3.0
726,2025-01-31 06:00:00,1868.29,0.0,5.0,3.0
727,2025-01-31 07:00:00,1872.6,549.35,5.0,3.0
728,2025-01-31 08:00:00,1813.41,1631.56,5.0,3.0
729,2025-01-31 09:00:00,1409.03,2200.55,5.0,3.0
730,2025-01-31 10:00:00,1361.77,1721.78,5.0,3.0
731,2025-01-31 11:00:00,1105.88,2298.47,5.0,3.0
732,2025-01-31 12:00:00,1141.63,2428.6,5.0,3.0
733,2025-01-31 13:00:00,1095.68,1751.09,5.0,3.0
734,2025-01-31 14:00:00,1061.67,2004.25,5.0,3.0
735,2025-01-31 15:00:00,1141.01,1798.24,5.0,3.0
736,2025-01-31 16:00:00,1612.88,1605.03,5.0,3.0
737,2025-01-31 17:00:00,1889.65,777.48,12.0,3.0
738,2025-01-31 18:00:00,1872.16,0.0,12.0,3.0
739,2025-01-31 19:00:00,1878.41,0.0,12.0,3.0
740,2025-01-31 20:00:00,1848.19,0.0,12.0,3.0
741,2025-01-31 21:00:00,1225.53,0.0,12.0,3.0
742,2025-01-31 22:00:00,1094.15,0.0,5.0,3.0
743,2025-01-31 23:00:00,1081.84,0.0,5.0,3.0
744,2025-02-01 00:00:00,935.34,0.0,5.0,3.0
745,2025-02-01 01:00:00,1018.48,0.0,5.0,3.0
746,2025-02-01 02:00:00,981.8,0.0,5.0,3.0
747,2025-02-01 03:00:00,999.7,0.0,5.0,3.0
748,2025-02-01 04:00:00,963.72,0.0,5.0,3.0
749,2025-02-01 05:00:00,1106.05,0.0,5.0,3.0
750,2025-02-01 06:00:00,1768.5,0.0,5.0,3.0
751,2025-02-01 07:00:00,1740.23,845.81,5.0,3.0
752,2025-02-01 08:00:00,1750.4,1597.15,5.0,3.0
753,2025-02-01 09:00:00,1335.94,1142.78,5.0,3.0
754,2025-02-01 10:00:00,1341.79,2350.59,5.0,3.0
755,2025-02-01 11:00:00,1002.27,1975.04,5.0,3.0
756,2025-02-01 12:00:00,919.56,1560.37,5.0,3.0
757,2025-02-01 13:00:00,1052.61,2064.8,5.0,3.0
758,2025-02-01 14:00:00,1060.18,2129.79,5.0,3.0
759,2025-02-01 15:00:00,948.26,1932.6,5.0,3.0
760,2025-02-01 16:00:00,1294.07,1432.1,5.0,3.0
761,2025-02-01 17:00:00,1650.56,484.89,12.0,3.0
762,2025-02-01 18:00:00,1790.87,0.0,12.0,3.0
763,2025-02-01 19:00:00,1742.64,0.0,12.0,3.0
764,2025-02-01 20:00:00,1654.55,0.0,12.0,3.0
765,2025-02-01 21:00:00,947.37,0.0,12.0,3.0
766,2025-02-01 22:00:00,1119.24,0.0,5.0,3.0
767,2025-02-01 23:00:00,971.47,0.0,5.0,3.0
768,2025-02-02 00:00:00,1146.59,0.0,5.0,3.0
769,2025-02-02 01:00:00,937.81,0.0,5.0,3.0
770,2025-02-02 02:00:00,1082.98,0.0,5.0,3.0
771,2025-02-02 03:00:00,1119.91,0.0,5.0,3.0
772,2025-02-02 04:00:00,963.52,0.0,5.0,3.0
773,2025-02-02 05:00:00,974.58,0.0,5.0,3.0
774,2025-02-02 06:00:00,1784.03,0.0,5.0,3.0
775,2025-02-02 07:00:00,1544.63,875.56,5.0,3.0
776,2025-02-02 08:00:00,1697.33,1611.71,5.0,3.0
777,2025-02-02 09:00:00,1246.71,1767.56,5.0,3.0
778,2025-02-02 10:00:00,1527.87,1610.66,5.0,3.0
779,2025-02-02 11:00:00,993.4,1565.02,5.0,3.0
780,2025-02-02 12:00:00,971.14,2079.41,5.0,3.0
781,2025-02-02 13:00:00,933.99,1551.5,5.0,3.0
782,2025-02-02 14:00:00,986.3,1505.28,5.0,3.0
783,2025-02-02 15:00:00,1024.27,1934.23,5.0,3.0
784,2025-02-02 16:00:00,1315.21,1415.29,5.0,3.0
785,2025-02-02 17:00:00,1751.37,751.26,12.0,3.0
786,2025-02-02 18:00:00,1704.28,0.0,12.0,3.0
787,2025-02-02 19:00:00,1703.49,0.0,12.0,3.0
788,2025-02-02 20:00:00,1672.1,0.0,12.0,3.0
789,2025-02-02 21:00:00,1114.94,0.0,12.0,3.0
790,2025-02-02 22:00:00,1145.05,0.0,5.0,3.0
791,2025-02-02 23:00:00,1116.73,0.0,5.0,3.0
792,2025-02-03 00:00:00,1079.81,0.0,5.0,3.0
793,2025-02-03 01:00:00,1082.24,0.0,5.0,3.0
794,2025-02-03 02:00:00,1076.42,0.0,5.0,3.0
795,2025-02-03 03:00:00,1040.51,0.0,5.0,3.0
796,2025-02-03 04:00:00,1283.14,0.0,5.0,3.0
797,2025-02-03 05:00:00,1120.61,0.0,5.0,3.0
798,2025-02-03 06:00:00,1612.34,0.0,5.0,3.0
799,2025-02-03 07:00:00,1517.56,751.32,5.0,3.0
800,2025-02-03 08:00:00,1891.45,1639.14,5.0,3.0
801,2025-02-03 09:00:00,1640.4,1902.45,5.0,3.0
802,2025-02-03 10:00:00,1320.21,2296.43,5.0,3.0
803,2025-02-03 11:00:00,1123.78,1977.45,5.0,3.0
804,2025-02-03 12:00:00,1156.17,2405.82,5.0,3.0
805,2025-02-03 13:00:00,1088.24,2248.06,5.0,3.0
806,2025-02-03 14:00:00,1148.95,1978.49,5.0,3.0
807,2025-02-03 15:00:00,1057.57,2291.79,5.0,3.0
808,2025-02-03 16:00:00,1501.15,1527.55,5.0,3.0
809,2025-02-03 17:00:00,1879.02,900.75,12.0,3.0
810,2025-02-03 18:00:00,1849.35,0.0,12.0,3.0
811,2025-02-03 19:00:00,1904.62,0.0,12.0,3.0
812,2025-02-03 20:00:00,1837.71,0.0,12.0,3.0
813,2025-02-03 21:00:00,1238.57,0.0,12.0,3.0
814,2025-02-03 22:00:00,1288.19,0.0,5.0,3.0
815,2025-02-03 23:00:00,1216.55,0.0,5.0,3.0
816,2025-02-04 00:00:00,1275.36,0.0,5.0,3.0
817,2025-02-04 01:00:00,1295.26,0.0,5.0,3.0
818,2025-02-04 02:00:00,1105.62,0.0,5.0,3.0
819,2025-02-04 03:00:00,1191.47,0.0,5.0,3.0
820,2025-02-04 04:00:00,1142.18,0.0,5.0,3.0
821,2025-02-04 05:00:00,1295.99,0.0,5.0,3.0
822,2025-02-04 06:00:00,1546.9,0.0,5.0,3.0
823,2025-02-04 07:00:00,1642.03,803.51,5.0,3.0
824,2025-02-04 08:00:00,1989.99,1433.78,5.0,3.0
825,2025-02-04 09:00:00,1608.08,2072.86,5.0,3.0
826,2025-02-04 10:00:00,1563.39,2146.38,5.0,3.0
827,2025-02-04 11:00:00,1044.03,1778.65,5.0,3.0
828,2025-02-04 12:00:00,1099.12,2044.96,5.0,3.0
829,2025-02-04 13:00:00,1173.02,1969.71,5.0,3.0
830,2025-02-04 14:00:00,1189.03,2562.63,5.0,3.0
831,2025-02-04 15:00:00,1051.52,1698.44,5.0,3.0
832,2025-02-04 16:00:00,1654.28,1510.42,5.0,3.0
833,2025-02-04 17:00:00,1955.85,775.64,12.0,3.0
834,2025-02-04 18:00:00,1805.44,0.0,12.0,3.0
835,2025-02-04 19:00:00,1927.11,0.0,12.0,3.0
836,2025-02-04 20:00:00,1948.8,0.0,12.0,3.0
837,2025-02-04 21:00:00,1159.48,0.0,12.0,3.0
838,2025-02-04 22:00:00,1142.84,0.0,5.0,3.0
839,2025-02-04 23:00:00,1134.86,0.0,5.0,3.0
840,2025-02-05 00:00:00,1192.13,0.0,5.0,3.0
841,2025-02-05 01:00:00,1060.46,0.0,5.0,3.0
842,2025-02-05 02:00:00,1266.42,0.0,5.0,3.0
843,2025-02-05 03:00:00,1243.53,0.0,5.0,3.0
844,2025-02-05 04:00:00,1104.87,0.0,5.0,3.0
845,2025-02-05 05:00:00,1173.58,0.0,5.0,3.0
846,2025-02-05 06:00:00,1570.51,0.0,5.0,3.0
847,2025-02-05 07:00:00,1960.95,764.34,5.0,3.0
848,2025-02-05 08:00:00,1605.89,933.42,5.0,3.0
849,2025-02-05 09:00:00,1328.52,1833.33,5.0,3.0
850,2025-02-05 10:00:00,1353.02,2442.8,5.0,3.0
851,2025-02-05 11:00:00,1154.88,1768.63,5.0,3.0
852,2025-02-05 12:00:00,1127.69,2034.99,5.0,3.0
853,2025-02-05 13:00:00,1089.48,2391.04,5.0,3.0
854,2025-02-05 14:00:00,1033.94,2196.27,5.0,3.0
855,2025-02-05 15:00:00,1030.71,2086.18,5.0,3.0
856,2025-02-05 16:00:00,1432.08,1618.8,5.0,3.0
857,2025-02-05 17:00:00,1815.55,789.74,12.0,3.0
858,2025-02-05 18:00:00,1843.32,0.0,12.0,3.0
859,2025-02-05 19:00:00,1859.0,0.0,12.0,3.0
860,2025-02-05 20:00:00,1913.77,0.0,12.0,3.0
861,2025-02-05 21:00:00,1086.95,0.0,12.0,3.0
